Frame;Bone;X;Y;Z;RotX;RotY;RotZ
212;上半身;0.000000;0.000000;0.000000;0.000063;0.998632;0.049925
212;上半身2;0.000000;0.000000;0.000000;0.024930;0.001605;0.000591
212;首;0.000000;0.000000;0.000000;0.047188;0.005441;0.001967
212;頭;0.000000;0.000000;0.000000;0.047188;0.005441;0.001967
214;左ひじ;0.000000;0.000000;0.000000;0.030563;0.054451;0.031219
214;左肩;0.000000;0.000000;0.000000;-0.000235;-0.004772;0.049216
214;右手首;-0.000000;0.000000;0.000000;-0.005672;-0.010315;0.058444
214;右ひじ;-0.000000;0.000000;0.000000;0.030563;-0.054451;-0.031219
214;左手首;0.000000;0.000000;0.000000;-0.005672;0.010315;-0.058444
214;右肩;-0.000000;0.000000;0.000000;-0.000235;0.004772;-0.049216
214;右腕;-0.000000;0.000000;0.000000;-0.036957;0.021761;0.440782
214;左腕;0.000000;0.000000;0.000000;-0.036957;-0.021761;-0.440782
216;右薬指２;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;左中指３;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;左人指１;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;左親指０;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;右人指１;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;左小指３;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;左薬指１;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;左中指２;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;右親指０;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;右人指３;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;右中指３;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;左中指１;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;左薬指２;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;右小指３;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;右小指２;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;左親指１;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;左小指２;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;右小指１;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;左人指３;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;左親指２;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;右人指２;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;右薬指１;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;右中指１;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;左人指２;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;右中指２;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;右薬指３;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;左小指１;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;左薬指３;-0.000000;0.000000;0.000000;0.000000;-0.000000;-0.000000
216;右親指１;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
216;右親指２;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
218;左腕;0.000000;0.000000;0.000000;0.052737;-0.127701;-0.260435
218;左ひじ;0.000000;0.000000;0.000000;0.178675;0.104587;-0.306947
218;左手首;0.000000;0.000000;0.000000;0.116530;-0.018168;0.042040
